trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
209,False,"{'a': 0.005, 'e': 0.5062202572327784}",25,0,-61.984140464424684,"{0: 17, 1: 3, 2: 3, 3: 2, 4: 0}",0
210,False,"{'a': 0.005, 'e': 0.5019019263232615}",30,7,-41.322540070359636,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 0}",1
211,False,"{'a': 0.005, 'e': 0.497571047891727}",25,0,-57.1038355208294,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
212,False,"{'a': 0.005, 'e': 0.4932277302099105}",20,0,-102.27400375810521,"{0: 13, 1: 4, 2: 0, 3: 1, 4: 2}",0
213,False,"{'a': 0.005, 'e': 0.48887208186052755}",20,7,16.59629418234963,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
214,False,"{'a': 0.005, 'e': 0.4845042117345603}",20,1,-50.90730005284487,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 1}",1
215,False,"{'a': 0.005, 'e': 0.48012422902853413}",20,0,-36.383640466947966,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",1
216,False,"{'a': 0.005, 'e': 0.4757322432417888}",25,10,-33.21004217220774,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
217,False,"{'a': 0.005, 'e': 0.47132836417373997}",20,7,-59.505937317714036,"{0: 6, 1: 2, 2: 4, 3: 1, 4: 0}",1
218,False,"{'a': 0.005, 'e': 0.4669127019211353}",20,6,9.36738929150839,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
219,False,"{'a': 0.005, 'e': 0.4624853668753008}",20,8,-15.842260051683942,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
220,False,"{'a': 0.005, 'e': 0.45804646971938234}",20,13,12.500701899817294,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.005, 'e': 0.4535961214255773}",20,2,-89.16827661828238,"{0: 10, 1: 1, 2: 6, 3: 0, 4: 1}",1
222,False,"{'a': 0.005, 'e': 0.4491344332523616}",30,7,0.8034088111568738,"{0: 21, 1: 1, 2: 0, 3: 1, 4: 0}",1
223,False,"{'a': 0.005, 'e': 0.44466151674170673}",30,10,3.6363202072222207,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",1
224,False,"{'a': 0.005, 'e': 0.440177483716293}",20,11,-3.9111803512626073,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
225,False,"{'a': 0.005, 'e': 0.43568244627671204}",30,12,-24.4348482148485,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 0}",1
226,False,"{'a': 0.005, 'e': 0.4311765167986662}",20,8,22.976449577603237,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.005, 'e': 0.42665980793015723}",30,14,-1.4446905919594129,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
228,False,"{'a': 0.005, 'e': 0.422132432588672}",30,12,3.8723743663522896,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
229,False,"{'a': 0.005, 'e': 0.41759450395835795}",30,11,7.917814381292911,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
230,False,"{'a': 0.005, 'e': 0.4130461354871949}",20,13,2.5595612430647385,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
231,False,"{'a': 0.005, 'e': 0.40848744088415717}",25,5,-3.4243422503224576,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
232,False,"{'a': 0.005, 'e': 0.40391853411637296}",30,8,-52.043255644866754,"{0: 18, 1: 0, 2: 2, 3: 1, 4: 1}",1
233,False,"{'a': 0.005, 'e': 0.3993395294062732}",30,12,-19.564600700453724,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 0}",1
234,False,"{'a': 0.005, 'e': 0.39475054122873704}",25,0,28.241081890162484,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
235,False,"{'a': 0.005, 'e': 0.3901516843082303}",25,12,13.117244228192781,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.005, 'e': 0.385543073615936}",20,16,8.392468908883297,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.005, 'e': 0.3809248243668818}",20,1,-12.380746741400202,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
238,False,"{'a': 0.005, 'e': 0.3762970520170581}",20,5,19.075343627854796,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.005, 'e': 0.371659872260533}",35,7,-58.78826497643409,"{0: 22, 1: 1, 2: 3, 3: 1, 4: 1}",1
240,False,"{'a': 0.005, 'e': 0.3670134010265584}",20,11,-18.540303470188647,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
241,False,"{'a': 0.005, 'e': 0.3623577544766736}",25,19,10.762826835964624,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.005, 'e': 0.3576930490017995}",25,10,12.697215566846516,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.005, 'e': 0.35301940121933034}",20,3,-8.561081441764792,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
244,False,"{'a': 0.005, 'e': 0.348336927970217}",30,0,-4.905995556424257,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 0}",0
245,False,"{'a': 0.005, 'e': 0.34364574631604705}",35,18,5.136200700032016,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
246,False,"{'a': 0.005, 'e': 0.3389459735361172}",20,0,4.535697289699729,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
247,False,"{'a': 0.005, 'e': 0.3342377271245026}",25,7,29.272876558902446,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.005, 'e': 0.32952112478711787}",30,6,-36.26130132850286,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 0}",1
249,False,"{'a': 0.005, 'e': 0.32479628443877623}",25,20,8.261323176992377,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
250,False,"{'a': 0.005, 'e': 0.32006332420023986}",20,0,-31.205576080937373,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
251,False,"{'a': 0.005, 'e': 0.3153223623952687}",20,0,10.266756065005952,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
252,False,"{'a': 0.005, 'e': 0.3105735175476604}",25,7,1.9650062336985847,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
253,False,"{'a': 0.005, 'e': 0.3058169083782893}",25,17,-69.70491262547995,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 2}",1
254,False,"{'a': 0.005, 'e': 0.3010526538021365}",20,15,3.532484689220646,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.005, 'e': 0.2962808729253187}",30,0,-35.26206606072525,"{0: 24, 1: 1, 2: 4, 3: 1, 4: 0}",0
256,False,"{'a': 0.005, 'e': 0.2915016850421088}",25,0,0.1153884755525969,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",0
257,False,"{'a': 0.005, 'e': 0.28671520963195546}",20,3,-13.962437985378235,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
258,False,"{'a': 0.005, 'e': 0.2819215663564944}",25,6,-20.01768281073984,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 1}",1
259,False,"{'a': 0.005, 'e': 0.2771208750565576}",30,4,-32.73450936246723,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 1}",1
260,False,"{'a': 0.005, 'e': 0.272313255749178}",20,8,-3.282304094044663,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
261,False,"{'a': 0.005, 'e': 0.26749882862458735}",25,5,-18.511548014241185,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
262,False,"{'a': 0.005, 'e': 0.26267771404321355}",20,0,-33.7296873543534,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
263,False,"{'a': 0.005, 'e': 0.2578500325326696}",20,0,-6.846619629748991,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",1
264,False,"{'a': 0.005, 'e': 0.25301590478474223}",30,16,23.782695803548147,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.005, 'e': 0.2481754516523729}",20,6,-28.771164942921526,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
266,False,"{'a': 0.005, 'e': 0.24332879414663827}",20,10,-3.03293959253289,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
267,False,"{'a': 0.005, 'e': 0.23847605343372313}",25,13,23.885499349936484,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.005, 'e': 0.23361735083189297}",30,11,-30.445145023083693,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
269,False,"{'a': 0.005, 'e': 0.22875280780845939}",35,18,-33.89207685312402,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
270,False,"{'a': 0.005, 'e': 0.22388254597674498}",25,0,25.7554320562368,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
271,False,"{'a': 0.005, 'e': 0.2190066870930415}",25,10,1.6969713267139601,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
272,False,"{'a': 0.005, 'e': 0.21412535305356747}",20,6,22.080887207860194,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.005, 'e': 0.20923866589141926}",20,7,25.062908207271,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.005, 'e': 0.2043467477735218}",20,16,9.039538375220065,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.005, 'e': 0.19944972099757285}",35,19,-12.033160809833285,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
276,False,"{'a': 0.005, 'e': 0.19454770798898718}",20,16,9.927638626986202,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.005, 'e': 0.18964083129783424}",30,10,-41.520753488378375,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",1
278,False,"{'a': 0.005, 'e': 0.1847292135957762}",20,8,19.51824903916051,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.005, 'e': 0.17981297767299934}",30,15,16.51004205717453,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.005, 'e': 0.17489224643514614}",25,18,14.932608270457152,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.005, 'e': 0.16996714290024081}",25,3,6.361396234656224,"{0: 20, 1: 1, 2: 0, 3: 1, 4: 0}",1
282,False,"{'a': 0.005, 'e': 0.16503779019561562}",30,12,-9.916116676319202,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
283,False,"{'a': 0.005, 'e': 0.16010431155483126}",25,5,-10.823104984397173,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
284,False,"{'a': 0.005, 'e': 0.15516683031459658}",20,16,9.002853778687939,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.005, 'e': 0.15022546991168584}",30,21,-6.199030857248575,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
286,False,"{'a': 0.005, 'e': 0.14528035387985133}",30,12,34.65170064444447,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.005, 'e': 0.1403316058467367}",20,6,20.08433933625142,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.005, 'e': 0.13537934953078465}",20,0,-7.4039174304767315,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
289,False,"{'a': 0.005, 'e': 0.13042370873814554}",25,15,-24.252933911574,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
290,False,"{'a': 0.005, 'e': 0.12546480735958065}",20,0,7.077159396407089,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
291,False,"{'a': 0.005, 'e': 0.1205027693673666}",20,2,3.928070620619553,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
292,False,"{'a': 0.005, 'e': 0.11553771881219435}",20,12,5.481380147589032,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
293,False,"{'a': 0.005, 'e': 0.11056977982006957}",20,10,10.291701305404409,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
294,False,"{'a': 0.005, 'e': 0.10559907658920793}",25,11,26.772937259900104,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.005, 'e': 0.10062573338693172}",35,21,23.166962477652348,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.005, 'e': 0.09564987454656154}",25,5,25.333928179023456,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.005, 'e': 0.09067162446430967}",20,5,9.38591121541328,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
298,False,"{'a': 0.005, 'e': 0.08569110759616845}",20,12,14.99482083610188,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.005, 'e': 0.08070844845480062}",20,8,23.984984358379897,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.005, 'e': 0.07572377160642475}",20,5,5.330759463692632,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
301,False,"{'a': 0.005, 'e': 0.0707372016677029}",20,11,16.044944359514783,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.005, 'e': 0.06574886330262336}",25,15,18.867788611322418,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.005, 'e': 0.0607588812193859}",25,8,26.78152570575159,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.005, 'e': 0.05576738016728225}",20,3,28.34207165606204,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.005, 'e': 0.05077448493357918}",20,0,29.547572009314038,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
306,False,"{'a': 0.005, 'e': 0.04578032034039706}",25,6,35.982173571479095,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.005, 'e': 0.040785011241591035}",20,9,15.625208637431026,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.005, 'e': 0.03578868251962797}",25,13,22.609947476946708,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.005, 'e': 0.030791459082466124}",35,18,26.298029943580904,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.005, 'e': 0.02579346586043094}",20,9,16.13099840415218,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.005, 'e': 0.02079482780309243}",20,15,10.375285775099764,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.005, 'e': 0.01579566987614213}",25,16,18.05977731392791,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.005, 'e': 0.010796117058267392}",20,8,14.802749039971054,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.005, 'e': 0.00579629433802872}",20,11,15.833950534661705,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.005, 'e': 0.0007963267107332633}",25,11,26.29223229881884,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,10,16.934239141797242,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",30,12,29.999691165155756,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,7,29.572065618851987,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,3,36.40252949166639,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,6,22.752727438101047,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",35,18,24.24776991830751,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,19,9.17857214066711,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,8,18.276037337592697,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",30,21,18.615939691273976,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,17,-5.465224342651752,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",25,13,18.14893017140308,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",30,16,25.78901616413473,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",30,12,27.87703847089053,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",25,20,8.287215784379978,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",20,12,15.86499284405221,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",30,13,25.903753939452244,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",25,13,20.925988941764423,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",20,14,11.154030871279565,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",30,18,22.55817879572339,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",25,12,25.744841950902025,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
